"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","poutcome","predicted_y","bmodtest1","bmodtest1_y"
"1892",51,0,1,3,0,0,2,0,7,3,118,2,0,"0","0","0"
"1893",28,9,1,2,0,1,1,0,3,1,153,2,1,"0","0","0"
"1894",55,0,1,3,0,0,0,1,3,2,487,5,1,"0","0","0"
"1895",31,0,1,6,0,1,1,0,5,3,207,1,1,"0","0","0"
"1896",40,3,2,6,0,0,2,1,6,4,502,1,1,"1","1","1"
"1897",50,1,1,2,0,2,0,1,6,2,135,2,1,"0","0","0"
"1898",55,0,1,6,0,2,0,0,6,1,554,2,1,"0","0","0"
"1899",37,9,1,5,0,0,0,0,0,2,277,1,2,"0","1","1"
"1900",55,5,1,0,0,0,0,0,1,3,554,5,1,"1","0","0"
"1901",29,0,2,6,0,2,0,0,1,4,243,1,1,"0","0","0"
"1902",45,7,0,3,0,0,0,1,6,4,111,5,1,"0","0","0"
"1903",50,0,0,6,0,2,0,0,1,3,36,5,1,"0","0","0"
"1904",26,4,2,6,0,1,1,0,4,3,106,1,1,"0","0","0"
"1905",44,1,1,0,1,2,0,1,6,1,181,1,1,"0","0","0"
"1906",36,1,1,3,0,0,2,1,4,0,164,3,1,"0","0","0"
"1907",33,9,1,5,0,2,0,0,6,1,554,2,1,"0","0","0"
"1908",26,0,2,6,0,0,0,0,1,2,99,1,0,"0","0","0"
"1909",36,4,0,5,0,0,0,0,7,3,75,2,1,"0","0","0"
"1910",34,7,1,3,0,0,0,1,6,1,97,3,1,"0","0","0"
"1911",55,5,1,0,1,0,0,0,1,2,97,2,1,"0","0","0"
"1912",39,6,1,0,1,2,0,1,6,4,177,2,1,"0","0","0"
"1913",33,4,2,5,0,2,0,0,7,2,36,5,1,"0","0","0"
"1914",39,9,1,5,0,2,0,1,6,0,435,1,1,"0","0","0"
"1915",55,5,0,0,0,0,2,0,0,3,342,1,1,"0","0","0"
"1916",39,4,2,6,1,0,0,0,0,2,370,1,0,"0","0","0"
"1917",33,0,1,6,0,2,0,0,4,3,64,1,1,"0","0","0"
"1918",44,1,1,1,0,2,2,0,7,0,36,2,1,"0","0","0"
"1919",35,7,1,3,1,2,0,1,4,2,107,1,1,"0","0","0"
"1920",55,0,0,3,1,2,0,1,3,3,184,2,1,"0","0","0"
"1921",33,10,1,6,0,2,2,0,1,0,78,1,1,"0","0","0"
"1922",35,4,2,6,0,0,2,0,7,1,214,1,1,"0","0","0"
"1923",48,0,1,3,0,0,0,1,6,3,82,1,1,"0","0","0"
"1924",34,0,1,6,0,0,0,0,1,4,358,3,1,"0","0","0"
"1925",32,3,1,6,0,2,0,1,4,4,52,1,1,"0","0","0"
"1926",29,10,2,6,0,0,0,1,6,2,297,1,1,"0","0","0"
"1927",37,9,1,5,0,0,0,0,1,4,157,3,2,"0","0","0"
"1928",46,6,1,6,0,2,0,0,1,2,140,3,1,"0","0","0"
"1929",26,8,2,3,0,0,0,1,7,3,345,2,1,"0","0","0"
"1930",30,4,2,6,0,0,2,1,6,4,554,5,1,"1","1","1"
"1931",49,10,1,0,1,2,2,0,3,3,212,5,1,"0","0","0"
"1932",45,1,1,0,1,2,0,0,3,1,98,3,1,"0","0","0"
"1933",37,8,2,6,1,0,0,1,6,2,149,1,0,"0","0","0"
"1934",43,4,1,7,0,2,2,0,3,4,554,1,1,"1","1","1"
"1935",41,1,1,0,0,2,0,0,3,1,554,3,1,"1","1","1"
"1936",53,6,1,6,0,2,0,0,1,0,47,2,1,"0","0","0"
"1937",51,0,1,0,1,2,0,1,6,4,554,3,1,"0","0","0"
"1938",34,9,0,5,0,2,0,0,1,0,554,5,1,"0","0","0"
"1939",36,0,1,3,1,2,2,0,6,1,47,4,1,"0","0","0"
"1940",33,7,1,3,0,1,1,0,1,2,240,2,1,"0","0","0"
"1941",32,6,2,6,0,0,0,0,3,2,276,2,1,"0","0","0"
"1942",36,0,2,6,0,0,0,0,1,4,142,1,1,"0","0","0"
"1943",45,2,1,2,0,0,0,1,6,1,249,4,1,"0","0","0"
"1944",30,0,2,6,0,0,0,0,1,2,122,5,1,"0","0","0"
"1945",41,9,1,6,0,0,0,0,0,3,219,1,1,"0","0","0"
"1946",26,0,1,2,0,2,0,0,6,4,302,1,2,"1","0","0"
"1947",28,0,1,6,0,2,0,0,1,1,226,3,0,"0","0","0"
"1948",46,1,1,1,1,0,0,0,1,4,151,1,1,"0","0","0"
"1949",37,2,0,3,0,0,2,0,3,4,245,1,1,"0","0","0"
"1950",36,3,0,2,1,0,0,1,6,4,179,2,1,"0","0","0"
"1951",26,8,2,3,0,2,2,0,9,4,251,2,2,"1","1","1"
"1952",55,5,1,2,0,2,0,0,0,2,510,1,1,"0","0","0"
"1953",52,4,0,6,0,2,0,1,6,3,342,4,1,"0","0","0"
"1954",45,9,0,5,0,2,0,1,4,3,157,2,1,"0","0","0"
"1955",31,9,1,5,1,2,2,0,1,1,67,2,1,"0","0","0"
"1956",55,2,0,5,0,0,0,1,3,4,117,4,1,"0","0","0"
"1957",39,3,1,0,0,0,0,0,3,4,102,1,1,"0","0","0"
"1958",34,4,2,7,0,2,0,0,3,3,288,1,1,"0","0","0"
"1959",29,2,2,0,0,0,0,0,7,0,100,1,1,"0","0","0"
"1960",35,4,0,6,0,0,0,0,1,1,83,5,1,"0","0","0"
"1961",32,7,1,1,1,2,0,1,7,3,162,2,1,"0","0","0"
"1962",40,1,1,2,0,0,0,1,3,0,304,3,1,"0","0","0"
"1963",29,0,2,3,0,0,0,0,6,0,113,4,1,"0","0","0"
"1964",38,6,1,6,1,0,0,1,4,1,96,5,1,"0","0","0"
"1965",40,9,0,6,0,2,0,0,0,2,335,1,1,"0","0","0"
"1966",31,7,1,3,0,2,0,0,4,4,554,2,1,"1","1","1"
"1967",55,1,2,0,0,2,0,0,0,4,171,2,1,"0","0","0"
"1968",41,0,0,3,0,0,0,0,3,4,364,1,1,"0","0","0"
"1969",29,9,2,5,0,2,2,1,6,2,118,4,1,"0","0","0"
"1970",33,0,2,6,0,2,0,0,6,2,320,1,1,"0","0","0"
"1971",39,1,1,0,0,0,0,0,6,0,180,2,1,"0","0","0"
"1972",48,9,1,3,0,2,0,0,8,2,215,2,1,"1","1","1"
"1973",40,4,1,6,0,0,2,0,3,3,554,1,1,"0","0","0"
"1974",36,7,1,2,0,0,2,0,6,4,36,2,1,"0","0","0"
"1975",38,1,1,2,1,0,0,1,3,4,36,3,1,"0","0","0"
"1976",31,9,2,5,1,2,0,0,1,2,161,3,1,"0","0","0"
"1977",34,0,1,6,0,2,0,0,7,1,92,1,1,"0","0","0"
"1978",34,9,2,6,0,0,0,0,1,1,262,3,1,"0","0","0"
"1979",35,2,1,5,0,2,0,1,6,2,36,5,1,"0","0","0"
"1980",33,1,1,2,0,0,0,0,1,0,99,1,0,"0","0","0"
"1981",32,9,2,3,0,2,0,0,6,3,361,2,1,"0","0","0"
"1982",55,1,1,2,0,0,0,0,6,3,554,1,1,"0","0","0"
"1983",52,9,1,5,1,2,0,0,1,2,36,5,1,"0","0","0"
"1984",47,1,2,2,0,2,0,1,6,2,54,1,1,"0","0","0"
"1985",26,0,2,6,0,2,0,1,0,1,86,1,1,"0","0","0"
"1986",45,4,1,6,0,2,2,0,0,0,362,1,0,"0","0","0"
"1987",32,2,2,3,1,2,2,0,7,0,64,5,1,"0","0","0"
"1988",34,9,1,6,0,2,0,0,3,0,133,2,1,"0","0","0"
"1989",55,4,1,6,1,2,2,0,7,0,36,2,0,"0","0","0"
"1990",46,0,2,6,0,1,1,0,1,4,311,5,1,"0","0","0"
"1991",29,0,2,3,0,2,2,0,1,2,150,1,1,"0","0","0"
"1992",33,9,1,3,1,0,2,0,1,4,212,1,1,"0","0","0"
"1993",43,4,1,3,0,2,0,0,7,2,177,1,0,"0","0","0"
"1994",43,1,1,3,0,0,0,0,3,0,297,2,1,"0","0","0"
"1995",42,9,1,5,0,2,0,0,1,4,554,2,1,"1","0","0"
"1996",40,0,1,2,1,2,0,1,6,1,554,2,1,"0","0","0"
"1997",32,0,1,6,0,2,2,0,4,3,384,1,1,"1","1","1"
"1998",31,9,2,2,0,2,0,0,6,2,479,1,2,"1","1","1"
"1999",31,1,1,1,0,0,0,1,4,0,554,5,1,"1","1","1"
"2000",40,2,1,0,1,2,0,0,3,4,448,2,1,"0","0","0"
"2001",45,9,1,6,0,2,0,0,7,4,359,1,1,"0","0","0"
"2002",36,7,1,6,0,2,0,0,7,4,37,2,1,"0","0","0"
"2003",52,7,1,6,0,2,0,1,6,4,370,1,1,"0","0","0"
"2004",35,4,1,6,0,2,2,0,3,0,554,1,1,"1","1","1"
"2005",41,1,1,2,1,2,0,1,7,1,184,4,1,"0","0","0"
"2006",26,6,1,6,0,2,0,1,4,4,106,1,1,"0","0","0"
"2007",34,4,1,6,0,0,0,0,7,2,554,1,1,"1","0","0"
"2008",35,1,1,2,0,2,0,1,3,2,268,5,1,"0","0","0"
"2009",50,3,1,2,0,2,0,0,1,2,36,5,1,"0","0","0"
"2010",47,0,1,6,0,2,0,0,3,3,194,3,1,"0","0","0"
"2011",28,4,2,2,0,0,0,1,4,4,466,2,1,"0","0","0"
"2012",43,1,1,7,0,2,0,0,3,2,172,3,1,"0","0","0"
"2013",42,0,2,7,1,0,0,1,6,4,126,1,1,"0","0","0"
"2014",49,2,1,0,1,2,0,0,6,4,491,2,1,"0","0","0"
"2015",55,0,1,6,1,0,0,0,3,1,257,5,1,"0","0","0"
"2016",54,9,1,6,0,2,0,1,6,4,464,1,1,"0","0","0"
"2017",30,1,1,2,0,2,0,0,6,2,36,5,0,"0","0","0"
"2018",39,0,1,3,0,0,0,0,7,1,148,1,0,"0","0","0"
"2019",30,0,0,3,0,2,0,0,7,2,48,2,1,"0","0","0"
"2020",47,0,1,6,0,0,0,1,4,0,134,1,1,"0","0","0"
"2021",36,1,1,0,1,0,0,0,6,3,246,1,0,"0","0","0"
"2022",53,0,0,6,0,1,1,0,1,0,91,5,1,"0","0","0"
"2023",52,4,1,0,1,0,0,1,6,1,88,5,1,"0","0","0"
"2024",43,9,1,5,0,0,0,0,9,3,293,1,1,"0","0","0"
"2025",48,9,1,6,0,2,0,0,1,0,112,2,1,"0","0","0"
"2026",55,9,2,5,0,2,2,1,7,0,54,4,1,"0","0","0"
"2027",55,4,1,6,0,0,0,0,7,4,108,4,0,"0","0","0"
"2028",33,1,1,1,0,2,0,0,6,2,375,1,1,"0","0","0"
"2029",35,1,2,5,0,2,0,1,6,2,99,1,1,"0","0","0"
"2030",38,1,1,1,0,0,0,1,4,1,144,2,1,"0","0","0"
"2031",35,9,1,5,0,2,0,0,3,3,157,5,1,"0","0","0"
"2032",33,0,1,6,0,0,0,0,1,4,554,5,1,"1","1","1"
"2033",53,7,1,1,0,2,0,0,6,0,133,1,1,"0","0","0"
"2034",55,5,1,0,0,2,0,1,0,3,268,2,0,"0","0","0"
"2035",32,9,1,5,0,0,0,1,6,4,293,2,1,"0","0","0"
"2036",41,0,1,3,0,2,0,1,6,2,471,1,1,"0","0","0"
"2037",29,1,2,3,1,2,0,1,6,2,133,2,1,"0","0","0"
"2038",37,7,2,2,0,2,0,1,6,0,320,2,1,"0","0","0"
"2039",41,1,1,2,0,2,0,0,6,1,295,1,1,"0","0","0"
"2040",34,9,1,5,0,2,0,0,3,4,99,5,1,"0","0","0"
"2041",39,1,2,2,0,2,0,0,6,1,333,1,1,"0","0","0"
"2042",40,0,2,3,0,2,0,0,4,3,145,1,1,"0","0","0"
"2043",50,0,1,3,0,0,0,0,1,1,104,1,1,"0","0","0"
"2044",38,9,1,2,0,0,0,1,6,2,514,3,1,"0","0","0"
"2045",37,2,1,6,0,0,0,0,7,4,184,4,1,"0","0","0"
"2046",54,3,1,2,0,2,2,0,7,4,133,2,1,"0","0","0"
"2047",50,10,1,2,1,2,0,1,1,2,192,1,1,"0","0","0"
"2048",36,7,2,3,0,2,0,0,6,4,66,4,1,"0","0","0"
"2049",46,9,2,6,0,0,0,0,1,2,119,3,1,"0","0","0"
"2050",31,1,1,2,0,2,0,0,6,2,222,1,1,"0","0","0"
"2051",36,1,1,7,1,0,0,1,6,3,127,1,1,"0","0","0"
"2052",34,1,1,2,0,0,0,1,6,3,95,3,1,"0","0","0"
"2053",49,2,1,6,1,2,2,0,6,2,197,3,1,"0","0","0"
"2054",42,0,2,5,0,2,0,0,0,3,251,1,1,"0","0","0"
"2055",26,1,2,2,0,2,0,0,3,1,79,3,1,"0","0","0"
"2056",27,1,2,2,0,2,0,0,6,4,282,1,0,"0","0","0"
"2057",51,2,1,0,0,0,0,0,8,3,554,1,0,"0","0","0"
"2058",55,5,0,0,0,2,2,0,3,1,554,1,2,"1","1","1"
"2059",32,7,2,3,0,0,0,0,6,4,248,2,1,"0","0","0"
"2060",40,9,1,5,0,0,0,0,7,1,550,1,1,"0","0","0"
"2061",30,1,2,2,0,2,0,0,6,0,169,2,0,"0","0","0"
"2062",37,4,1,7,0,0,0,0,7,2,171,2,0,"0","0","0"
"2063",32,0,1,6,0,0,2,1,6,0,554,2,1,"0","0","0"
"2064",48,1,1,2,0,2,0,0,1,0,192,3,1,"0","0","0"
"2065",36,3,1,3,0,2,0,1,4,0,36,5,1,"0","0","0"
"2066",52,0,1,1,0,2,0,1,6,2,152,1,1,"0","0","0"
"2067",45,7,1,3,0,2,0,1,4,3,118,5,1,"0","0","0"
"2068",37,1,2,5,0,2,0,1,6,2,105,3,1,"0","0","0"
"2069",26,7,2,3,0,0,0,1,4,0,363,1,1,"0","0","0"
"2070",33,10,2,6,0,0,0,0,1,2,126,2,1,"0","0","0"
"2071",28,7,2,3,0,0,0,1,4,1,554,3,1,"0","0","0"
"2072",41,9,0,5,0,2,0,0,1,2,36,5,1,"0","0","0"
"2073",28,1,2,0,0,0,0,0,6,2,166,1,1,"0","0","0"
"2074",32,1,1,5,0,2,0,0,6,1,115,2,1,"0","0","0"
"2075",38,9,0,6,0,2,0,0,3,2,137,2,1,"0","0","0"
"2076",48,9,1,5,0,2,0,0,7,1,156,2,1,"0","0","0"
"2077",35,10,2,6,0,2,2,0,7,3,98,1,1,"0","0","0"
"2078",33,9,1,5,0,2,0,0,8,0,154,2,1,"0","0","0"
"2079",31,9,2,3,0,2,2,0,1,4,113,2,1,"0","0","0"
"2080",38,1,1,2,0,2,0,0,6,0,75,1,1,"0","0","0"
"2081",36,1,1,7,1,0,0,1,4,4,456,3,1,"0","0","0"
"2082",31,1,1,3,0,2,0,0,3,3,127,5,1,"0","0","0"
"2083",30,0,1,6,0,0,0,1,6,3,178,2,1,"0","0","0"
"2084",26,8,2,3,0,2,0,0,6,4,315,1,1,"0","0","0"
"2085",36,9,1,5,0,0,0,1,6,4,221,1,1,"0","0","0"
"2086",36,0,2,3,0,2,0,0,0,0,140,1,1,"0","0","0"
"2087",26,0,1,6,0,0,0,1,6,4,239,4,1,"0","0","0"
"2088",31,9,1,6,0,2,0,1,6,1,45,4,1,"0","0","0"
"2089",43,0,0,3,0,1,1,0,0,2,105,1,0,"0","0","0"
"2090",45,6,2,5,0,0,0,0,7,0,123,2,1,"0","0","0"
"2091",54,4,1,6,0,0,0,0,6,3,159,1,1,"0","0","0"
"2092",33,4,1,6,0,2,0,1,6,4,43,1,1,"0","0","0"
"2093",38,9,2,6,0,0,2,1,6,1,36,1,1,"0","0","0"
"2094",27,1,1,2,0,0,0,0,6,2,283,1,1,"0","0","0"
"2095",55,9,1,7,0,2,0,0,1,3,279,1,0,"1","1","1"
"2096",28,9,1,6,0,2,2,0,6,2,175,3,1,"1","0","0"
"2097",27,7,1,3,0,2,0,1,6,0,102,1,1,"0","0","0"
"2098",26,8,2,3,0,0,0,0,8,0,154,2,0,"0","0","0"
"2099",32,1,1,2,0,0,0,0,3,1,144,2,1,"0","0","0"
"2100",44,9,1,5,0,2,0,1,6,2,160,1,1,"0","0","0"
"2101",55,0,1,2,0,0,0,0,9,2,114,2,0,"0","0","0"
"2102",35,6,2,6,0,0,2,0,7,4,197,1,2,"1","1","1"
"2103",47,7,1,7,0,0,0,1,6,4,216,2,1,"0","0","0"
"2104",37,9,1,6,0,2,0,0,1,1,36,5,1,"0","0","0"
"2105",43,0,1,3,0,2,0,0,3,2,554,1,1,"0","0","0"
"2106",38,0,1,3,0,2,0,0,0,2,302,2,0,"0","0","0"
"2107",48,1,1,0,0,2,0,1,6,3,36,1,1,"0","0","0"
"2108",44,1,1,2,0,2,0,1,6,1,172,1,1,"0","0","0"
"2109",32,0,2,3,0,0,0,0,3,2,98,3,1,"0","0","0"
"2110",42,1,1,7,0,0,2,1,6,0,248,4,1,"0","0","0"
"2111",32,0,2,6,0,0,0,0,4,0,255,1,1,"1","1","1"
"2112",38,1,2,0,0,0,0,0,6,4,207,1,0,"0","0","0"
"2113",29,1,2,0,1,2,0,0,6,0,325,1,0,"0","0","0"
"2114",32,0,1,6,0,2,0,0,3,2,61,1,1,"0","0","0"
"2115",46,7,0,3,0,0,0,0,0,1,211,2,0,"0","0","0"
"2116",32,0,1,6,1,0,2,1,6,2,190,1,1,"0","0","0"
"2117",26,8,2,3,0,0,0,0,1,4,95,3,0,"0","0","0"
"2118",30,8,2,6,0,0,0,0,3,3,332,2,0,"1","1","1"
"2119",48,4,0,6,0,2,0,1,6,4,554,2,1,"0","0","0"
"2120",33,1,1,2,0,2,0,0,6,3,482,1,1,"1","0","0"
"2121",41,0,1,6,0,2,0,0,7,4,54,1,0,"0","0","0"
"2122",36,9,1,5,0,0,0,1,6,4,554,3,1,"0","0","0"
"2123",29,0,2,3,0,0,0,1,3,2,36,1,1,"0","0","0"
"2124",55,0,2,3,0,2,0,1,6,1,36,5,2,"0","0","0"
"2125",45,1,2,3,0,0,0,0,6,0,358,1,1,"0","0","0"
"2126",29,7,2,6,1,0,2,1,4,3,235,1,1,"0","0","0"
"2127",35,0,1,3,0,0,2,1,4,2,291,1,1,"0","0","0"
"2128",45,4,1,6,0,0,2,1,3,2,171,2,0,"0","0","0"
"2129",32,1,2,6,0,0,0,1,4,4,355,1,1,"0","0","0"
"2130",42,0,2,3,0,0,0,1,6,3,205,1,1,"0","0","0"
"2131",32,0,1,6,0,2,0,1,1,4,328,1,0,"0","0","0"
"2132",30,6,1,5,1,2,0,0,7,3,273,2,1,"0","0","0"
"2133",42,7,1,3,0,0,0,0,6,4,185,4,1,"0","0","0"
"2134",29,7,2,2,1,2,0,0,0,2,105,2,1,"0","0","0"
"2135",28,1,2,2,0,2,0,0,6,2,226,1,0,"0","0","0"
"2136",31,7,2,3,0,0,0,1,6,3,209,2,1,"0","0","0"
"2137",29,0,2,3,0,0,0,0,3,0,554,1,1,"1","1","1"
"2138",29,7,0,3,0,0,0,1,6,2,144,3,1,"0","0","0"
"2139",37,1,1,2,0,0,2,1,6,3,54,1,1,"0","0","0"
"2140",41,1,0,1,0,0,0,0,3,0,159,1,1,"0","0","0"
"2141",26,7,2,5,0,2,0,0,3,4,139,1,1,"0","0","0"
"2142",34,1,1,2,0,0,2,0,3,4,45,1,1,"0","0","0"
"2143",55,5,1,0,0,2,0,0,1,0,68,3,1,"0","0","0"
"2144",39,9,1,5,0,2,0,0,1,1,209,3,1,"0","0","0"
"2145",55,5,1,2,1,0,0,1,3,2,36,3,1,"0","0","0"
"2146",51,1,2,2,1,2,0,1,4,4,554,2,1,"0","0","0"
"2147",36,4,1,6,0,2,0,0,1,1,99,1,1,"0","0","0"
"2148",48,9,1,6,0,0,0,0,1,2,52,5,1,"0","0","0"
"2149",26,8,2,3,0,0,0,0,5,3,220,1,1,"0","1","1"
"2150",55,5,1,0,0,2,0,0,8,4,554,1,0,"0","0","0"
"2151",30,1,1,2,0,0,2,0,6,1,116,5,1,"0","0","0"
"2152",52,9,1,2,0,2,0,0,7,0,102,1,1,"0","0","0"
"2153",38,0,0,3,0,2,0,0,7,0,321,1,1,"0","0","0"
"2154",28,1,1,2,0,2,0,1,6,4,282,1,1,"0","0","0"
"2155",44,4,1,6,0,2,0,0,6,0,217,1,0,"0","0","0"
"2156",26,0,2,6,0,2,0,0,6,1,57,1,1,"0","0","0"
"2157",34,0,2,2,0,2,0,1,4,0,148,5,1,"0","0","0"
"2158",35,9,2,5,0,0,0,0,3,1,554,4,1,"0","0","0"
"2159",41,7,1,3,0,0,2,1,6,2,102,4,1,"0","0","0"
"2160",36,1,1,0,1,0,0,0,6,0,554,1,1,"0","0","0"
"2161",47,6,1,6,0,2,0,0,1,3,146,5,1,"0","0","0"
"2162",31,0,1,6,0,0,0,0,7,2,211,1,1,"0","0","0"
"2163",29,7,2,3,0,0,0,0,0,0,473,2,0,"0","0","0"
"2164",29,9,1,6,0,0,2,1,4,0,252,4,1,"1","0","0"
"2165",35,1,1,2,1,0,0,1,6,4,91,2,1,"0","0","0"
"2166",48,0,1,3,1,2,0,0,6,0,554,5,1,"1","0","0"
"2167",55,9,1,6,1,2,2,0,1,2,36,5,1,"0","0","0"
"2168",54,9,1,3,0,0,0,1,6,3,36,5,1,"0","0","0"
"2169",37,1,2,2,0,2,0,1,6,0,240,2,1,"0","0","0"
"2170",47,0,2,6,0,0,0,0,0,4,167,1,1,"1","0","0"
"2171",48,1,1,1,0,0,0,1,6,4,36,4,0,"0","0","0"
"2172",26,7,2,3,0,2,0,1,3,2,312,2,0,"1","1","1"
"2173",28,8,2,6,0,1,1,0,6,0,554,2,1,"0","0","0"
"2174",32,0,0,3,0,2,0,0,6,2,554,1,1,"1","0","0"
"2175",49,10,1,0,0,2,0,0,1,4,155,2,1,"0","0","0"
"2176",41,0,0,6,0,0,0,0,1,3,141,1,1,"0","0","0"
"2177",32,3,1,3,0,2,2,1,4,0,292,2,1,"0","0","0"
"2178",55,0,1,6,0,2,2,0,3,0,374,2,1,"0","0","0"
"2179",31,0,1,2,0,0,0,1,4,2,145,1,1,"0","0","0"
"2180",37,0,1,3,1,2,0,1,6,1,313,1,1,"0","0","0"
"2181",33,1,1,5,0,2,2,0,0,4,154,1,1,"0","0","0"
"2182",30,0,1,6,0,2,0,0,1,3,120,3,0,"0","0","0"
"2183",51,3,0,3,0,2,2,0,3,2,460,1,1,"0","0","0"
"2184",38,0,2,6,0,2,0,0,7,2,95,2,1,"0","0","0"
"2185",36,0,0,3,0,0,0,1,4,2,80,1,1,"0","0","0"
"2186",50,4,1,2,0,2,2,0,3,2,217,5,1,"0","0","0"
"2187",30,1,2,0,1,0,2,1,4,1,136,1,1,"0","0","0"
"2188",31,0,2,6,0,0,0,0,7,0,85,2,1,"0","0","0"
"2189",43,9,2,5,0,2,0,1,6,0,320,3,1,"0","0","0"
"2190",27,1,1,2,0,2,0,1,6,1,147,3,1,"0","0","0"
"2191",54,4,1,1,0,0,0,1,4,4,255,3,1,"0","0","0"
"2192",36,0,1,3,0,0,0,1,6,0,381,2,1,"0","0","0"
"2193",27,1,2,2,0,0,0,0,6,0,167,2,0,"0","0","0"
"2194",53,0,1,2,1,2,0,1,6,0,168,3,1,"0","0","0"
"2195",40,9,1,5,0,0,0,0,0,3,274,1,1,"1","0","0"
"2196",49,0,2,6,0,0,0,0,3,3,57,3,1,"0","0","0"
"2197",33,1,1,2,0,0,0,1,4,1,145,1,1,"0","0","0"
"2198",35,7,1,6,0,2,0,1,9,2,36,1,1,"0","0","0"
"2199",40,9,2,5,0,2,0,1,4,0,87,3,1,"0","0","0"
"2200",26,8,2,3,0,2,0,1,6,1,36,5,1,"0","0","0"
"2201",40,1,1,5,0,0,0,0,3,1,554,2,1,"0","0","0"
"2202",55,4,1,6,0,0,0,0,7,1,52,1,1,"0","0","0"
"2203",33,1,2,5,0,0,0,0,6,3,304,5,1,"0","0","0"
"2204",31,0,2,2,0,0,0,0,3,4,554,5,1,"0","0","0"
"2205",55,5,1,3,0,0,0,0,3,2,119,1,1,"0","0","0"
"2206",55,4,1,6,0,0,0,1,6,0,554,2,1,"0","0","0"
"2207",26,0,2,6,0,0,0,0,9,2,303,1,0,"1","1","1"
"2208",36,0,2,6,0,2,0,0,3,2,109,5,1,"0","0","0"
"2209",30,7,2,3,0,2,2,0,6,0,255,2,1,"0","0","0"
"2210",46,4,2,6,0,0,2,0,7,2,378,5,1,"0","0","0"
"2211",55,6,1,6,0,2,0,0,6,3,61,1,0,"0","0","0"
"2212",33,0,1,6,0,1,1,0,1,0,74,2,1,"0","0","0"
"2213",37,0,2,3,0,0,0,0,5,4,153,2,2,"0","0","0"
"2214",55,1,0,2,0,2,2,0,3,3,80,1,1,"0","0","0"
"2215",55,5,1,3,1,0,0,0,1,3,301,1,0,"0","0","0"
"2216",35,7,1,2,1,2,0,0,0,1,201,3,1,"0","0","0"
"2217",31,9,1,6,0,0,0,0,1,1,99,5,1,"0","0","0"
"2218",53,0,1,6,1,2,0,1,7,0,366,5,1,"0","0","0"
"2219",45,0,2,6,0,1,1,0,7,3,133,3,0,"1","1","1"
"2220",55,4,1,0,0,2,0,0,9,0,122,2,0,"0","0","0"
"2221",34,9,2,5,0,2,0,0,1,1,72,1,1,"0","0","0"
"2222",26,0,2,6,0,0,2,0,1,2,112,1,1,"0","0","0"
"2223",26,1,2,2,0,1,1,0,4,4,192,1,1,"1","1","1"
"2224",52,1,1,0,0,2,0,1,6,1,253,2,1,"0","0","0"
"2225",34,6,1,6,0,0,0,1,4,1,139,2,1,"0","0","0"
"2226",30,2,1,6,1,2,0,1,4,2,204,3,1,"0","0","0"
"2227",43,0,1,3,0,2,0,1,4,4,49,1,1,"0","0","0"
"2228",42,4,0,6,0,0,0,1,6,2,279,5,1,"0","0","0"
"2229",50,10,1,5,0,0,0,1,6,2,440,2,1,"0","0","0"
"2230",55,5,2,6,0,0,0,1,6,1,36,4,1,"0","0","0"
"2231",52,0,0,2,0,2,0,1,6,1,51,1,1,"0","0","0"
"2232",35,3,2,0,1,2,0,0,7,4,66,2,2,"0","0","0"
"2233",34,7,2,3,0,0,0,1,7,1,62,2,0,"0","0","0"
"2234",54,6,1,6,0,0,0,0,8,2,99,3,1,"0","0","0"
"2235",33,0,1,6,0,0,0,1,6,0,266,2,1,"0","0","0"
"2236",33,1,1,1,1,1,1,1,4,0,161,1,1,"0","0","0"
"2237",38,6,1,2,0,2,0,1,6,4,36,1,0,"0","0","0"
"2238",38,9,0,5,0,0,2,0,8,3,135,1,0,"0","0","0"
"2239",47,1,0,2,0,0,0,1,3,3,245,1,1,"0","0","0"
"2240",40,1,0,2,0,2,0,0,7,3,67,1,0,"0","0","0"
"2241",26,8,2,6,0,2,2,0,6,3,554,3,1,"0","0","0"
"2242",48,2,1,6,0,0,0,0,1,0,83,1,1,"0","0","0"
"2243",40,0,0,6,0,1,1,0,3,4,145,1,1,"0","0","0"
"2244",36,0,2,6,0,2,0,0,6,4,177,3,1,"0","0","0"
"2245",35,1,1,2,0,0,0,0,6,3,334,1,0,"0","0","0"
"2246",46,1,1,2,0,0,0,0,1,2,67,1,1,"0","0","0"
"2247",49,0,2,6,0,0,0,0,0,2,222,1,1,"0","0","0"
"2248",26,1,2,2,0,0,0,0,3,1,360,3,1,"0","0","0"
"2249",28,7,1,3,0,0,2,1,3,2,80,1,1,"0","0","0"
"2250",55,2,1,0,1,2,0,0,3,2,36,5,1,"0","0","0"
"2251",29,8,2,3,0,2,2,0,7,2,289,1,2,"0","1","1"
"2252",55,9,1,6,0,0,0,1,6,0,50,2,1,"0","0","0"
"2253",51,2,1,6,0,2,0,0,7,1,89,1,1,"0","0","0"
"2254",27,9,2,5,0,0,0,0,4,3,136,2,1,"0","0","0"
"2255",35,1,1,3,0,2,2,0,7,1,330,2,1,"0","0","0"
"2256",26,1,1,5,0,0,0,0,3,3,211,5,1,"0","0","0"
"2257",39,9,1,5,1,0,0,0,1,0,49,1,1,"0","0","0"
